CommentID,CommentText,Model_Classification,Annotation,NumberOfLikes,IsReply,Level,ParentCommentText,Timestamp
COMMENT_1fec212f,"Ross D I'll be honest. I don't think Americans really understand Canada. It's a country where about 25 percent of the population have indigenous ancestors...if not more. That affects how you think about your neighbours and the planet.  We have each other's backs and we try to be good guardians but our own communities come first. It's  both liberal and conservative.

As for refugees there actually is not limit. There isn't in the US either. A refugee has to have a credible fear of persecution and they have to prove it in a court of law. The difference lies in how much harder it is to get to Canada.  We don't have the numbers and we don't have the backlog...the US is 9 years behind in the immigration courts but we can just increase the number of courts and officials as needed. In the U.S. many waiting just disappear before their hearing but in Canada they are pursued by law enforcement.",Non-PRCT,True,0,True,1,"I’m an independent (and I mean it, I feel zero in common with either party right now). 

With that said, I live in San Francisco and work in tech. There’s the STRANGEST thing here. People idolizing Canada as their liberal shining star of a country. 

But uhhh...they greatly limited their refugee intake as well. 

Remember those oil pipelines you were so against? They start in Canada. Canada’s prime minister who you love, was the one applying pressure on the US to allow them to be built. 

But hey, they got universal healthcare. 

...but that’s literally it.",2018-03
COMMENT_a7d77b3f,"@[USER] well make them legal faster and we 1) won't have to pay for their housing or 2) just give them 1000 dollarydoos and send them away

aka get rid of legislation that tells us to give them free housing and food and such",Non-PRCT,True,0,True,1,This is a slap in the face to all those who did their paperwork and came here legally. It's a slap in the face to all the citizens and LEGAL immigrants (not illegal aliens) who work and pay taxes to fund and run a civilized country!,2024-02
COMMENT_28a2b565,"@[USER] Moving to Canada is not worth it. Housing market is out of control. Avg home is sold at $900K and rent reached $20 per month this year for a one bedroom apartment. It doesn't help that Trudeau wants to bring in 500,000 immigrants per year. This year, they are projecting to build 250,000 homes. The math doesn't add up. I'm planning to get OUT of Canada.",Non-PRCT,True,0,True,3,"​@[USER] yes Canadá does accept skilled people but not to work in their professions but as manual worker,s, even doing menial work. It's quite hard for a professional to validate his or her diploma in Canada.",2023-09
COMMENT_01f152ac,"This Immigrant Left the U.S. To Seek Asylum In Canada And Regrets It... ok but well they all regret it? This might not be a bad idea for someone, well in his case he is separated from his child but damn. It would be just so perfect get into the US while air plane tickets cost less, over stay your welcome lol, and then get out of America even though Trump is no longer President because America is always going to be crazy and then stay in Canada. Really if they are fling they should just go to Canada.",Non-PRCT,True,0,True,0,,2021-01
COMMENT_d0327ad5,Probably what native Americans wanted some two hundred years ago. These people are just looking for a chance to live. You’re lucky you don’t have to flee your country.,Non-PRCT,True,0,True,1,They need to fight in their country for their country.,2023-06
COMMENT_29359528,"whose farm subsidies destroyed agriculture in central and south America? Whose drug war is destroying their countries?

I'd say anyone from any of those countries is welcome, given what our govt is still doing to ruin their economies, so ours can use crony capitalist methods to out-compete them, instead of living up to our free market principles as a country.",Non-PRCT,True,0,True,1,Economic migrants not asylum seekers..,2024-02
COMMENT_7d61b74f,"@[USER]... Kids aside, stand up for yourselves!! 

If there were no children in the vicinity or on the island, this would still be an unlawful act on the part of this administration to force you to actively participate you in their (continued) social engineering. 

You do so at your own demise.",Non-PRCT,True,0,True,1,Congratulations Staten Island!! Stand up for your kids!!,2023-08
COMMENT_112a965b,"I'm an immigrant, and I've also spent some time in Sweden. The native Swedes were friendly and helpful, the immigrants were not. NOT saying that all of the immigrants are like that, BUT there's a clear contrast that shouldn't be ignored. I found it interesting because I was staying with my Danish girlfriend in her Copenhagen apartment and during my time there I noticed how they (a city that has a bridge to Sweden) didn't have the same issue. That's because Denmark isn't a fan of immigrants, they're VERY picky. I don't think boarders should be closed, but based on what I've observed in real life, they should just be less open. It works.",Non-PRCT,True,31,True,0,,2023-08
COMMENT_34eea557,You should go to the beach. It’s really nice. Take a plane or drive if you don’t live close enough. Invite your significant other too. Byeee 🌊,Non-PRCT,True,0,True,1,"I'm American, and I've never seen the ocean or a skyscraper. I've never held my partners hand on the beach and felt whatever it was you felt. 😟😮‍💨🙄",2023-05
COMMENT_b56aaf64,@[USER]  oh they absolutely will they do!! America actually treat them better than they own minorities BELIEVE THAT If our government treated them as other places treat us I assure you they wouldn’t be so bold this is disgusting,Non-PRCT,True,0,True,2,"​@[USER] Slough  
Massive detention camps popping up all over Texas and Mexico",2023-04
COMMENT_a9ef7140,"@@[USER].AP0L0_ the native american were conquered, it's called history, you're saying native americans were here last 1 million years? You don't think they took their land from some other tribe of people? Today it's the USA's Land and unless some other country takes it over it's ONLY USA'S LAND",Non-PRCT,True,0,True,1,"As a foreigner who worked to secure a legit business visa, I find this really odd. I had to invest more than $2 million in my US business along with a ton of paperwork just to visit for 1-2 months a year, while these guys just crawl under a damn fence and the US authorities watch them like it's a pedestrian crossing.",2024-02
COMMENT_a70e94ec,"As someone who travelled in Scandinavia for over thirty years, I can say the Swedes, by and large, never wanted immigration on such a scale. The policies that have allowed the present-day situation to come about seem to have come from politicians who have some weird agenda, and who've drip fed acceptance into the Swedish consciousness.",Non-PRCT,True,114,True,0,,2023-07
COMMENT_2ad457fd,"@[USER]  why dont you house 20 unvaccinated, unvetted, grown pedophiles in your tiny Apt, I'll even send ya a free box of strawberry pop tarts to ya feed em.",Non-PRCT,True,0,True,5,@[USER]  just wear a mask Karen,2023-08
COMMENT_1288b878,"***** No it wasn't right. I wonder if some have actually met a Native American. If people forget their history they will repeat it but the oppressors will be on the other end. We are all the same, fighting for what? I'm struggling for self respect and dignity in a dog eat dog world. We should be individual sovereigns who happen to be this or that race... Not Rats or swine fighting over crumbs.",Non-PRCT,True,1,True,1,"I hate it when they say that natives didn't care about land, and shared everything. They didn't discover agriculture, and were nomadic. Even then, they were still killing eachother over the best hunting grounds, I'm dead serious.",2014-06
COMMENT_7331b788,"Yes I'm aware of that, but those ""native americans"" wouldn't be considered native american here in latin america, where there are WAY more real native americans than in the US, yet they're still the most marginalized group in the continent and you as a latin american should know that it is us the mestizos who discriminate them. 

I'm all for the recognition of their culture but someone that looks mostly black or white claiming to be native american just to get benefits just seems like a shameless opportunist, and it also appears to me that the only reason why people who are less than half native american can be considered native american in the US is because the English colonizers practically genocided the north american natives to extinction and so they consider anyone that has any % of native DNA a native american just to say ""look! they're still here! we didn't kill them all!"".",Non-PRCT,True,1,True,1,"Mexicans & other central Americans are not from Spain, they are also native American.",2018-05
COMMENT_3fd1b0e7,No sweden don't kidnap kids. It's som ludacris conspiracy on the internet. But we have strong laws that protect children from abuse. If someone thinks that a child is a used in some way they can report it to the authorities who investigate it and sometimes remove the children from the parentes while the investigation is beening handled. If the alligation is wrong the paremts get the children back but if it's true they can be taken from the parentes. But keep in mind that this is not very common and is only done in the interest of the childrens wellbeeing. If you hear someone stating otherwise hehe on the internet they have bought the conspiracy and don't have any facts.,Non-PRCT,True,0,True,1,"As a Swede... No, they are not like us, not even close. The first problem IS immigration,  the second problem is our generous wellfare systems wich are being drained by those who doesent have a shadow of a will or  purpose to ever contribute to our taxing modell. By the time there is more bloodsuckers than veins to drain.. Ive already given up hope on the politicians in Socialdemocrats and the Moderats. We need to prioritize our own people now, the ones who made this rich prosperity blossom one time.",2023-02
COMMENT_40d5820c,@[USER]-xd2xn ask about millions of anybody slaughtered. Enough with that Marxist BS. It isn't a good retort for what's happening right now. Natives never had a country.,Non-PRCT,True,0,True,1,This is a slap in the face of people who do it legally. Are we even a country anymore ??,2024-02
COMMENT_159a3535,"Australia has many skilled migrants, and they are good, whatever religion. But we also have a huge crime problem with refugees who are a minority of immigrants.",Non-PRCT,True,1,True,1,"I think it oversimplifies it to state that the problems are purely a function of bad policy. Sweden is a highly developed, tech oriented economy with limited needs for unskilled labor (unlike day Australia which needs lot of unskilled labor) hence its ability to employ this type of migration is quite limited. I also think there needs to be a non-racist recognition that culture cohesiveness does matter. Race does not, but culture does and clearly certain cultural proclivities will affect rates of specific crime occurrence and willingness to work",2022-05
COMMENT_13de428e,"It's really liberalism that's broken our education system. It's rewriting history, and stealing the hearts and minds of our children. It's an invasion from within from a socialist extremist group that preys upon the morals of society, citing morality as immoral and immorality as moral.",Non-PRCT,True,1,True,1,"I'm so, sooo sorry for you American people. I've watched enough videos from American youtubers, journalists and read statistisc, articles to see how broken your education system really is. It's very sad that I, a 26 year old guy from Poland graduate of high school alone, know so much more about your politics, history, geography and general issues than most of your college students. I wish for you, that the moment when teachers and public will care more about facts, then feelings, comes soon enough to save your young generation from becoming absolute liberal sheeps. Of course I mean no offense, if someone would like to know more about what a guy from the other side od the globe, whose done research, thinks about your education feel free to ask.  I'm very open and keen to know if my conclusions are correct.",2019-07
COMMENT_e266001a,Interesting that the footballers on the Swedish soccer team of immigrant background do not sing the Swedish anthem. Only the native Swedes do that.,Non-PRCT,True,18,True,1,"I myself am an immigrant from the Balkans and I believe that every immigrant who does not obey the state's orders and does not accept to live life as in the Swedish state and lives life as if it were the country he comes from.  moment must leave Sweden, voluntarily or by force.",2023-07
COMMENT_f372a9b6,@[USER] He speaks a fun fact. Native Americans were called Indians because colonial americans had believed that they landed in India. It's improper terminology.,Non-PRCT,True,37,True,1,"Native by blood, American by force. My Indian brother speaks truth.",2019-03
COMMENT_ed0c0690,Not easy when cartels have the whole goverment in pocket,Non-PRCT,True,0,True,1,They need to organize like this to take their own country back,2023-04
COMMENT_1b9e7a78,Although I completely agree with the native fellow the only real thing that makes me ashamed of being white is country line dancing.,Non-PRCT,True,7,True,0,,2018-07
COMMENT_09b02825,"@[USER]   did you know natives are not even from here, they also genocide their own kind took over their land...who did they kill when they came across, as well that is  sevarl hundred years ago, not now a days where everything can collapse as it did before. So if your so worried about it, you may as well end your path of life since your life is all made from China enslaved work forces.....You must be Yt.",Non-PRCT,True,0,True,6,"@[USER]  you know what, I will give you 15 seconds. Who proposed the treaty of friendship and peace…..and why was it necessary? 🤔🤔🤔",2023-09
COMMENT_f71e6ab1,@[USER]  natives Americans are the Original we still know the truth,Non-PRCT,True,2,True,2,***** Lol why because you can explain what I keep saying doesn't make sense about what you're saying? ,2022-03
COMMENT_1702934f,"@[USER]  Now you say that I ""cry ""because you have a different opinion. In that case, we both cry, because you came here in the first place to ""cry "" that Native Americans are not Native Americans. If I ask you who is ""we"" is because you seem to take the whole credit for building this country, when in reality, everybody who works and has a job has, and continues to build America, no matter how big or small that job might be. You don't have to agree with me, and I don't have to agree with you.",Non-PRCT,True,0,True,2,"@[USER]-  To me, jobs that don't create are just zombie jobs to me. That's how I look at it and you are crying about my opinion. Families used to teach family trades, now you are trained to work for someone else and do repetitive zombie work. I want my kids or people I train to grow Mushrooms to have something that creates and feeds. 🤷‍♂️ Not my fault I look at life differently than you. I'm sure you say you work for someone. When I say, I for myself through someone, when I had an employer. I ain't no slave I don't work for somebody else, ever.",2023-02
COMMENT_dd497f1c,Yup! Send her back. They are forcing people to work and more and more to support migrants while they take all of our stuff away and make shortages. Too much money in tax dollars. Get out!,Non-PRCT,True,1,True,1,"If she regrets it, then send her back immediately.",2023-01
COMMENT_d2cc0ea6,"Cuz the cartels don't want the excess population. 
So they send them to the USA.",Non-PRCT,True,0,True,1,Why isn't Mexico being held accountable for letting them through to the US?,2023-08
COMMENT_0a32d6fd,Ancient Blackfoot Olmec hahaha what? new time low! they been watching to many viking episodes. bastards till this day we get treated like a minority. the truth is still out there though.,Non-PRCT,True,2,True,1,"Brother as a native Cherokee your so right. About time somebody told the truth. I don't care how long it's been. we still aren't treated as equals. Isn't that a shame!!! Wow we have small pieces of land called reservations. Maybe we should reserve everyone there small piece of land...see how you like it,come back and let me know if that makes you angry. Even if people hate me and my native American Indian family. I still believe in peace and unity. I give praises to mother earth,and praises to our higher power. Were still here and we aren't going away. And so we must find a way to coexist. Proud to be another Cherokee...Qualla Nation forever",2017-01
COMMENT_575b1e3f,"@[USER]  yea, and also against goverment funding food for poor kids apparently. backwards rats lol",Non-PRCT,True,0,True,3,"@[USER]  But conservatives are against abortion, right?",2023-03
COMMENT_e061a443,I'm a Mexican and I have in my DNA results 76%native American probably because my grandfather is a full Native American,Non-PRCT,True,10,True,1,I wish I can be a native america,2017-02
COMMENT_c0956969,"Here's the thing though, America goes all over the world going after fake terrorism; our CIA produces 100% of those fake ISIS videos to justify going after Muslims; meanwhile there's real terrorism happening in Mexico and Brazil every day; people getting skinned alive and burned alive; mutilated and guts ripped out while they're still alive and screaming but our government won't do anything about it because all of the drug cartels are Christians. If you think I'm joking just go to any gore site and see the truth (except for those fake; over produced ISIS videos that the CIA is making in their high tech special effects lab).

In my opinion Mexican drug cartels need to come flooding over our border and start taking care of our politicians the same way they take care of their rivals. They'd be doing US a favor.",Non-PRCT,True,0,True,1,The fight should be in their own country against the corrupt government.,2023-04
COMMENT_84c4a3e4,"Goodnight ..as a citizen ...now you know what the Obama-Bidenand the Democratic party think of Real citizens who pay taxes and get up go to work and pay their salaries... better start helping the Republicans  push to stop all of this...and build that wall even stronger ger... Tell all the elite millionaires, billionaires  WE do not want one world Government and they can also know what they can do with all the anti American. Citizen Constuitional rights .. and the over taxation  and shipping equipment we paid for.. and all the tree, birds, animals, fish, and whale killing windmills and solar panels that actually pollute.",Non-PRCT,True,0,True,1,"New Yorkers, protesting against migrants in the school, were arrested last night.
Today migrants, protected by NYPD, are entering the school.

We (NYC) need support for the next 100,000 asylum seekers that are arriving - said NYC authorities on August, 24th.
According to CBS, the number of asylum seekers arriving in NYC doubled last month from 300 a day to 600 a day. Numbers 900, 1000 a day are expected in the near future.
""We've been forced to play an unsustainable game of whack-a-mole, opening site after site as asylum seekers continue to arrive by the thousand"", said Mayor Eric Adams.",2023-08
COMMENT_7d631e1b,@[USER] This is much bigger than a vote. Voting is one of this country's biggest scams that people are still falling for. Majority of the presidents rep or dem are actually related. Go figure,Non-PRCT,True,0,True,2,Welcome to bidens new america and 80 million voted for this,2024-02
COMMENT_3c47dd4c,@[USER] most of us are Native American.,Non-PRCT,True,1,True,2,That's what you all did to Native Americans.....🤦‍♀️🤦‍♀️,2024-01
COMMENT_83856848,"""they can settle and make their dream just fine in places like Australia, Ecuador, Argentina, Brazil or Mexico""
You think those places are way better than America? You're insane if you think that.",Non-PRCT,True,0,True,1,"These Chinese people spend several tens of thousands of dollars just to get to the border from Ecuador.  Some people need to inform them that with that much determination and money investment, they can settle and make their dream just fine in places like Australia, Ecuador, Argentina, Brazil or Mexico.  They don’t have to come to States where they will find themselves without enough $$.

For those Chinese who managed to travel from Ecuador to the US - Mexico border, crossing the border to States is probably the easiest part.

As PRC won’t take them back, US might have to have them work in farms and poultry processing plants.  That will displace Mexican seasonal workers; Mexican government may block Chinese from traveling north to States.",2024-02
COMMENT_8c90a0c1,"American politicians are probably getting money from cartels, which is why they refuse to enforce the laws on the books and pass comprehensive immigration reform.",Non-PRCT,True,0,True,1,Cartel revenue must be in the billions per month on trafficking alone. 3k migrants per week x $400 x 52 weeks= $62 million from one hole in the fence.,2024-02
COMMENT_cc6ba0a5,"I don’t have one drop of Native blood in me. I am all white. We can’t change the past, but we can learn from the past. We can listen to the people because they have every right to speak out. I as a white woman am sorry for what was done to the people from this land. I was conceived on this land, I was born on this land, and I grew up on this land. It is my home and that can’t be changed but I can listen to those that have been wronged. I can learn from the past and I can make sure I don’t make the mistakes of my ancestors.",Non-PRCT,True,1,True,0,,2022-01
COMMENT_90ba275d,"@[USER]  Spanish is a foreign language to the American continent  (spoken in America 112 years before english), there’s also 68 Native American Languages spoken at this moment in Mexico.",Non-PRCT,True,3,True,3,"@[USER]  absolutely, the NWO wants to remove any threats to create their two class system: serfs and elites -destroying the west is the first step in their play book.",2023-03
COMMENT_cb32e083,@[USER]  it is ran by cartels and is the epitome of insane,Non-PRCT,True,0,True,2,"As an American, I don't mind a certain amount of immigration, it does us good and the people to our south are mostly sane.",2023-03
COMMENT_b2a5899a,"@[USER]  Your last question. To try and put ourselves where they came from. They constantly hear about the American Dream, the American Promise. They didn't picture this was going to happen. I bet anything on that. We need to get it together and have a much better system to get people in the right way. 
Who we vote in, will never be held responsible if we are yelling at the people. Laying on the streets or nowhere to go, don't forget some of them had family snatched up to trafficking, then they get yelled at. The politicians needed the angry people yelling and protesting toward them. Just my opinion. Of course they have the right, but they aren't pointing it in the right direction. We should all be marching in on Washington, honestly. IT IS TIME.",Non-PRCT,True,0,True,5,"@[USER]  Of course I get what you mean. But first of all, I hope you can see a smidge of irony in your statement that ''they need to be pointing the blame at who WE vote in''. But regardless - to your point about yelling at the ones bussed in, it may not 'solve' anything long-term, but I sure bet it must've helped quell at least a little bit of those people's pent-up frustration with this ongoing issue, on the moment. And if those migrants are there illegally, then those tax-payers (I really hate that term btw) technically have every right to let them know that they're not welcome. And if that's too unfair or too rough for them to take, why didn't they just stay back home where life was apparently so much better.",2023-09
COMMENT_94cc6fe2,"@[USER]  nah I took all I'm gonna take.  Besides this is a lot more fun. 😂 
You griping on Unsocial  Media to ppl you don't know about something  you can do nothing about  I can do it ALL for FREE",Non-PRCT,True,0,True,3,@[USER]  Boy do you have your facts wrong.,2023-01
COMMENT_554f9330,Sean TheLee all native from Arctic to South America lost their homeland/culture,Non-PRCT,True,2,True,1,"Much Respect for him he speaks Truth,  Respect Brother Respect.  My Cherokee Ancestors had their land taken away",2018-02
COMMENT_2f66d22c,"U$ cannot reject every illegals that claimed ""persecution"" by their Gov ... majority of Chinese illegals are granted ""political ASYLUM"" status. Even when their stories are similar/identical to each other !",Non-PRCT,True,0,True,1,"In Malaysia, this type of hole is called the rat hole. It is an irony that application for a US visa faces rejection, yet entry through the rat hole does not face such rejection. Of course, more people would like to use the rat hole.",2024-02
COMMENT_e1a953a3,"@[USER]  fair enough, but to my point, the vast majority that cross the U.S. Mexican border in total are Mexican national.",Non-PRCT,True,0,True,2,​@[USER] D  not sure if you listened to the video but these are not mexicans!,2023-04
COMMENT_11efca73,"@[USER]  this has nothing to do with Biden. If you really wanted to do anything about the situation, you could call your representatives and tell them that you want them to pass comprehensive laws to change the situation . That’s what’s causing the problem. Not Biden. Biden has deported more than any other president. Certainly more than Trump. what you don’t get is that we have a problem with our laws and our system because it needs changes. We need new definitions of asylum and faster ways to deport. So the recent border bill. That thing in the news. Pay attention. That actually could help . But of course, now the GOP has gridlocked passing a freaking bill to help us. Because they don’t care because it’s all political. Trump did nothing more when he was president.  His immigration plan was alligators and snakes in waters, spikes on fences, shooting people in the legs. Yep. That was his plan in 2019!   Truth.  We can’t shut the border like you shut a garage door. Most people are so clueless.  It doesn’t work like that. And we really really need new laws.",Non-PRCT,True,0,True,2,Bidenomics,2024-02
COMMENT_21688714,"@[USER]  love how yall be like ""them brownies should stay outa our country!"" Until someone mentions native Americans. Then you switch gears to ""see how it never ends?"" 🤣🤣🤣",Non-PRCT,True,2,True,2,"@[USER]-cu1pb  
But they stole it from Asian people, Kennewick man is the oldest remains dated about 9000 years who was decidedly Polynesian. 

Now the question is who did they steal it from?

See how this never ends…",2023-04
COMMENT_650ad1a1,This is what happens when you allow people without due diligence… I’ve seen many well deserving people not settling as compared to certain groups getting immigration easily. This is what happens then.,Non-PRCT,True,59,True,0,,2023-03
COMMENT_d5cb4464,"@[USER]  some eye-openers
1. Indians are not like the British - they do not go on destroying old cultures, and they do not take slaves - Britishers are scared are they know what they did to people in their occupied countries - It is the ghost of their own 'karma' they are afraid of.
2. Hindus do not send missionaries to convert people by means of manipulation or force.
3. Hindus respect all living and non-living beings that nurture and protect life. So, though most Hindus chose to be vegetarian, not all Hindus are not vegetarians or vegans. It is a matter of choice. It is true that in some parts of India, beef is banned to respect the sentiments of people. It is just the way you do not serve pork to a Muslim or a Jew. It's funny that people who make a fuss over  Hindus not eating beef conveniently ignore the point of 'Kosher' food.
4. Rishi is a UK citizen and will follow law of the land while following his own beliefs. That's the most Indian thing to do, to respect and protect the country as a mother.",Non-PRCT,True,0,True,3,@[USER]  most likely,2023-03
COMMENT_79ebf778,"You also need to be mindful that they are Venezuelan. There are no boot straps to pick yourself up by there, there is no getting ahead with hardnwork or getting security to have a kid there. The only opportunity you have in a place like that is by leaving.

And no part of this equation is about pity, I don't know why you have to react to it like that and bring in your own psychological baggage. I'm sorry your parents didn't hug you or whatever. But these people didn't seem ojt the press tk be pitied. The press sought them out because Greg Abbot turned them into a protest and an example, to manipulate you into not giving a shit. So, I reiterate, if you don't care, then put your money where your mouth is, becssue this shit is none of your business, first off, and it's also apparently above your pay grade and above your moral faculties.",Non-PRCT,True,0,True,1,What I’ll never understand is how people sit there and cry and complain looking for pity because they are poor and homeless with no help or support😔 but then they get knocked up ???? Like wtf if I can’t pay for my own meal or put a roof over my head the last thing I’m gonna do it get pregnant 🤨 prioritize much lol,2023-12
COMMENT_bc4fadf2,Edward Young Im curious to see how you feel about reparations being given to other minorities who have suffered at the hands of Murica,Non-PRCT,True,8,True,1,"White man came across the sea
He brought us pain and misery
He killed our tribes, he killed our creed
He took our game for his own need...",2018-08
COMMENT_6a8937ac,@[USER]  Yo monkey!!! They betrayed Natives trust.,Non-PRCT,True,0,True,2,They did. It’s called war. They lost,2024-10
COMMENT_f0879c09,@[USER]  yes I too have no issue our nation being open to all just not at my inconvenience. That's no better than what was done to the natives by forcing things upon them.,Non-PRCT,True,0,True,2,"@[USER]-or3lx  point being there weren't already other people here when the first arrived, now our nation is meant to be open to all and y'all are gross.",2023-08
COMMENT_29f237f8,"@[USER]  busses, planes, cars just like everyone else travels dmbmother------.",Non-PRCT,True,2,True,2,​@@[USER]-realoriginaluntil someone with some wire cutters sets those buoys loose.,2023-07
COMMENT_fb4b60f2,"Cultures maybe could live alongside each other if one didn't bring the hatred, want for divide, beliefs and want the natives to join them.",Non-PRCT,True,0,True,0,,2023-12
COMMENT_4335fc58,@[USER]  Woke while sleeping. He doesn’t have any idea what’s going on. He’s a puppet and it was intended to be that way. They knew he had an advanced neurological disorder and he was going to decline quickly. He’s the sweet old man face while others work in the shadows to bring the country down.,Non-PRCT,True,0,True,2,Joe's WOKE!!!😂😂😂,2024-01
COMMENT_469d79e3,@[USER] your right about trafficking and sex work. Asians are the most abused …… by their customers.,Non-PRCT,True,0,True,3,"@[USER] many Chinese gangs, sex parlors, human trafficking. The list goes on...",2023-08
COMMENT_45861c22,@[USER]  you’re not a native american,Non-PRCT,True,4,True,3,"@[USER] No, “We” are not all descended from immigrants 🙄 And it didn’t work out for everyone!!",2024-02
COMMENT_5377bebe,they are not native all latino contries are nothing but spanis sperma = european sperma fact lmao,Non-PRCT,True,0,True,1,"Mexicans & other central Americans are not from Spain, they are also native American.",2018-05
COMMENT_2d151b22,"@[USER]  Accorsing to your logic of whats moral, it therefore justifies whte ppl then to invade and cause MANY extreme evil and steal the land? If thats the case, these ppl have the moral right to do the same, and thats okay to you as well, because thats your logic of might equals right... and you cant stop it because right leaning people barely have any allies (the anti west crowd, basically majority of the world, sides with the liberals against western imperialism and evil)",Non-PRCT,True,0,True,3,@[USER] let me know if the Natives had laws that indicated how to legally enter the Americas. natives also themselves invaded other lands and even traveled to fight other Natives in the Americas and nearby island. Stop being naive that Native were saints and all they did was raise their children while pasturing the land.,2023-09
COMMENT_6f502683,"Beginning? Where have you been ofr 3 years. Upset over 20-30 migrants? We have millions down here in Texas. We have been making a stand. Enjoy the next few bus loads, we are sending them to your doorstep now. You know why? We didn't vote for any of this shit, you NYs did.",Non-PRCT,True,0,True,1,"🎉 FINALLY....  ,!       We KNEW THIS WAS COMING....  THIS IS ONLY THE BEGINNING! 😮",2024-02
COMMENT_4ef8264b,"@[USER]  You must move them to Rwanda like Britain if you don't want them to destroy your country's resources, economy, social structure, communities safety, and security look what happens in European countries because European governments have destroyed their own once-beautiful and peaceful countries by opening their borders to illegal immigrants, many of whom were criminals in their home countries and came from crime cultures, as well as war criminals, and have been granted nationality and a free place to live, in addition to economic and social support, all at the expense of these countries' native citizens and their economic and social security.",Non-PRCT,True,0,True,2,"Hold on!!! We have more than enough in this country!!! The problem is that TOO MANY AMERICANS TAKE THIS COUNTRY FOR GRANTED!😠
I've lived 12 years outside of AMERICA, and from the point of the Foreigners. 
I WOULD DO THE SAME THING!!!",2023-03
COMMENT_12a9334f,It looks bad there but just imagine what it’s like where they are from? They’d risk all this because something bad is happening in their home city’s and towns…it’s beginning to get so dangerous that they would risk their lives for a new start…but I guess they never got the memo that going to america for a free live had its prices they can’t possible pay for…so going to have to send them back to basically die or have their children taken and raised by the bad elements and turned into smarter and more deadly street gangs,Non-PRCT,True,0,True,1,The sad part is those innocent children being dragged into chaos. They don’t deserve that at all.,2023-03
COMMENT_712fdb99,@[USER]  1)This wasnt the US in the 1400's. 2)there werent established immigration laws agreed upon and put in place by the occupying society back then. Nice try tho,Non-PRCT,True,0,True,2,I ask the same question to all European who emigrated illegally to united state since 1400s,2023-08
COMMENT_e78beaa1,Agreed send her back!!!,Non-PRCT,True,6,True,1,SEND HER BACK,2022-10
COMMENT_f8816ad2,"@[USER] Fear based institutions needs the masses to remain ignorant to facts and reason. Military industrial complex, public schools to private prisons pipeline, war on drugs was a war on the population like many other failure policies in the USA corporation. It's easy to say ppl want to be drunk or high but thats not the case. We live in a death cult, unnatural living leads to mental illness. Once the majority of ppl deal in reality and not fantasy, things will get better.",Non-PRCT,True,0,True,4,"@[USER]  The homeless in this country are offered many programs but most would rather be drunk or addicted to drugs,but yes there are legit mental patients.",2023-08
COMMENT_41cbe0ae,@[USER]  Yeah yasilove You are “correct” too— with One “little” difference— the Israelites had Almighty God on Their side!! These people???… Don’t Think So. Actually it’s a Big Difference.,Non-PRCT,True,0,True,4,"@[USER]  I missed your earlier comment, but to be clear there are some big difference between the Ukrainians and the other group and no I don't mean race. I obviously only speak for me but what i believe most would say is that we have always been a country that accepts a certain number of slots  accept asylees and that isn't at issue. To the extent their tends to be less backlash about the Ukrainians is because we know they are all going to be valid refugees. Moreover, as a developing country with whom we have a relationship, they all also should have received some sort of background assessment as they would have had to fly to get here and in theory that means passing through security with ID.  As a developing nation that also means there's a high likelihood that most of them had some health care and education before the war and many likely also speak English so they are far less likely to be unexpectedly entering with potential diseases or finding it hard to navigate in an American work/school/community environment and since almost all will want to go home at the end of the war, we aren't buying into a lifelong subsidy with each one. Lastly and perhaps most importantly, we took in very few. I saw one number that had it under 3000 and then I saw a second that suggested it might be closer to about 15k. Even at that higher rate that amounts to something like a tenth of the numbers from Guatemala. Not for nothing. I've also never seen the Ukrainian say that there, anything, but grateful to be safe. 

By comparison the vast majority of the other migrants are illegal aliens who are gaming the asylum system. I don't think most of us are opposed to the valid asylum seekers among this group any more we are the Ukrainians but based on the number who have applied for asylum and the % of applicants who typically are approved, statistically we know that few of the non-Ukrainians fit that designation. Beyond that those other differences come in to play... that they are in vetted, that they haven't been medically screened, and the effect of the language barrier on schools... not to mention that most are looking to stay here for life, which means that we will not only be subsidizing life long through this generation, but in to the next as well based on past data. And not for nothing but many of them have spoken in a way that suggests their presence here is merely transactional, meaning they aren't refugees or asylum-seekers they just want ""a better life"" with no real gratitude or ongoing love for what in theory should be their new homeland, unlike those who come legally. Some have even suggested that they are entitled to come or who protested that we haven't given them enough  

These aren't minor differences like I said, they aren't racial or geographical, they are tangible concerns that in a way speak to the very real objections we have to these illegal aliens. Most of us support asylum, we support refugees we support legal immigration, it's only asylum abusers who enter illegally with whom we take issue",2024-11
COMMENT_cd8172e0,"@[USER]  How can I expect a man who prays  three times a day to a god that may burn him for eternity, to  know right from wrong?
Evil Does not become good because it is accepted by the majority",Non-PRCT,True,0,True,9,@[USER]  most countries have that so im not sure you are talking like nobody came to the us ever😂,2023-05
